RT	_end_tick	_end_time	_original_idx	_start_tick	_start_time	_trial_number	correct	feedback	fix_onset_time	go_time	hemifield	hit_x	hit_y	hit_z	pro	reach_time	start_time	target
9440.083299999998	95.86014139999999	90999.99560000001	0	83.9608259	79100.68010000001	1	True	1	84394.1445	86415.6476	left	-0.25501352548599243	1.3816299438476562	0.45293664932250977	0	95855.7309	97954.4941	right
288.8395000000164	100.2805753	95420.4292	1	97.9545206	93094.3747	2	True	0	97965.7754	99987.46349999998	left	-0.30857014656066895	1.358354926109314	0.45290040969848633	1	100276.303	102230.2182	left
78.17799999999988	104.5788999	99718.75369999999	2	102.23025159999999	97370.1057	3	True	1	102485.3368	104496.3054	left	-0.29451650381088257	1.3725619316101074	0.4517885446548462	0	104574.4834	106317.17599999999	right
866.4850000000006	109.4762636	104616.1177	3	106.3171993	101457.05309999999	4	True	0	106584.065	108605.52149999999	right	0.34238511323928833	1.3450671434402466	0.548005223274231	0	109472.00649999999	110248.903	left
2577.2662999999884	115.118822	110258.6762	4	110.24893589999999	105388.79	5	True	0	110515.69549999999	112537.1502	left	-0.3019574284553528	1.3819587230682373	0.46578943729400635	1	115114.41649999999	116423.6511	left
678.0483000000095	119.35048889999999	114490.3427	5	116.4236727	111563.5266	6	True	0	116646.31629999999	118667.8369	right	0.322685182094574	1.3429055213928223	0.5479031801223755	0	119345.8852	120000.0858	left
3687.343200000003	125.9357235	121075.5774	6	120.0001087	115139.96280000001	7	True	1	120222.4375	122244.09779999999	left	-0.2564840316772461	1.383611798286438	0.4562326669692993	0	125931.44099999999	127019.29759999999	right
888.5022000000172	130.0005538	125140.4079	7	127.0193219	122159.1757	8	True	0	127086.1494	129107.64469999998	right	0.2686370015144348	1.3072631359100342	0.5349551439285278	1	129996.14689999999	130706.39249999999	right
1066.1976999999897	133.8096263	128949.4802	8	130.706414	125846.2679	9	True	0	130717.8002	132739.3079	right	0.2757915258407593	1.32801353931427	0.5475226640701294	0	133805.5056	134548.60869999998	left
921.6151000000245	137.7297324	132869.5861	9	134.5486311	129688.4852	10	True	0	134782.87639999998	136803.95249999998	right	0.2738338112831116	1.3448505401611328	0.5497671365737915	1	137725.5676	138536.0102	right
788.5046999999904	141.5950217	136734.8756	10	138.5360326	133675.8865	11	True	1	138780.372	140802.3607	right	0.26906049251556396	1.3409711122512817	0.5445864200592041	1	141590.86539999998	142467.3181	right
244.60570000001462	144.73872849999998	139878.5829	11	142.4673458	137607.2029	12	True	1	142478.6273	144489.46469999998	left	-0.29778769612312317	1.2982679605484009	0.5497143268585205	0	144734.0704	146088.2585	right
822.7153999999864	149.2258513	144365.7054	12	146.088281	141228.1353	13	True	1	146377.2975	148398.45750000002	right	0.2881637215614319	1.318532943725586	0.5380401611328125	0	149221.1729	150052.7578	left
666.2116000000096	153.034143	148173.9971	13	150.05277809999998	145192.632	14	True	1	150352.9723	152363.642	right	0.23394334316253662	1.3045998811721802	0.5364569425582886	1	153029.8536	153762.6341	right
522.1944999999832	156.322004	151461.8578	14	153.7626628	148902.5172	15	True	0	153773.94859999997	155795.5719	right	0.2618655562400818	1.3254860639572144	0.5372624397277832	1	156317.7664	157078.77310000002	right
688.6246000000101	159.86455619999998	155004.41	15	157.0787962	152218.6502	16	True	1	157156.72319999998	159171.82499999998	right	0.24673306941986084	1.3075519800186157	0.5474865436553955	1	159860.4496	160588.27289999998	right
2889.2066999999806	165.5078762	160647.7304	16	160.5882959	155728.1501	17	True	1	160599.7313	162614.0853	left	-0.3242650628089905	1.3818482160568237	0.4506176710128784	1	165503.292	166774.38479999997	left
677.891100000008	169.6719449	164811.79890000002	17	166.77440679999998	161914.2607	18	True	1	166974.54059999998	168989.49779999998	right	0.28419172763824463	1.3178057670593262	0.5419919490814209	1	169667.3889	170406.21009999997	right
643.0646999999881	173.31372829999998	168453.58229999998	18	170.4062371	165546.09110000002	19	True	1	170650.6349	172665.8345	right	0.249070942401886	1.3038281202316284	0.5428776741027832	1	173308.89919999999	174104.64059999998	right
466.8871999999974	176.60228229999998	171742.1361	19	174.1046644	169244.5184	20	True	1	174115.8781	176130.6961	left	-0.33274227380752563	1.2971577644348145	0.5471374988555908	1	176597.5833	177547.3003	left
577.2286000000022	180.1887774	175328.6316	20	177.5473222	172687.176	21	True	0	177592.1646	179607.2678	right	0.24406465888023376	1.3230721950531006	0.5453698635101318	1	180184.4964	180868.0306	right
2977.058799999999	185.87649399999998	181016.3482	21	180.8680525	176007.9064	22	True	1	180879.3858	182893.9796	left	-0.268152117729187	1.3280192613601685	0.5390317440032959	0	185871.0384	186865.3396	right
445.04039999999804	189.584693	184724.5471	22	186.86536149999998	182005.21560000003	23	True	0	187121.15639999998	189135.46649999998	right	0.2631520628929138	1.3703346252441406	0.5384509563446045	1	189580.50689999998	190274.9338	right
655.5301000000036	192.9611947	188101.0485	23	190.2749558	185414.8097	24	True	0	190286.31869999997	192301.2818	left	-0.3195176124572754	1.3337254524230957	0.5430923700332642	0	192956.8119	193651.25449999998	right
499.8027000000002	196.4711385	191610.9927	24	193.6512851	188791.1394	25	True	0	193951.28509999998	195966.4253	left	-0.32346057891845703	1.3067841529846191	0.541419267654419	0	196466.228	197205.1908	right
478.28899999998976	200.1136654	195253.51929999999	25	197.2052125	192345.0663	26	True	1	197628.2407	199631.1757	left	-0.34667715430259705	1.2772661447525024	0.5447258949279785	1	200109.46469999998	201014.5503	left
599.961100000015	204.0780395	199217.8935	26	201.0145734	196154.42719999998	27	True	0	201460.2187	203473.9802	right	0.27699440717697144	1.3363908529281616	0.5493056774139404	0	204073.9413	204779.6177	left
721.8650000000198	207.78755049999998	202927.40480000002	27	204.7796817	199919.5356	28	True	0	205046.31909999996	207061.42269999997	right	0.2314605712890625	1.3253874778747559	0.5381157398223877	0	207783.2877	208544.5024	left
700.2219999999797	211.57435139999998	206714.2054	28	208.5445236	203684.3775	29	True	1	208855.82940000002	210870.0197	right	0.26714563369750977	1.3482331037521362	0.5376527309417725	0	211570.24169999998	212331.6837	left
422.23769999999786	215.17327229999998	210313.1262	29	212.3317056	207471.5594	30	True	0	212733.2735	214746.7724	left	-0.3668699264526367	1.2940374612808228	0.547982931137085	1	215169.01009999998	216074.5181	left
611.4751000000106	219.5158488	214655.70260000002	30	216.0745441	211214.398	31	True	1	216879.2448	218900.29799999998	right	0.23284649848937988	1.3359085321426392	0.5415483713150024	1	219511.7731	220305.87609999996	right
11.223700000002282	222.6478679	217787.72209999998	31	220.30589949999998	215445.7535	32	True	1	220617.07969999997	222632.4803	left	-0.27265989780426025	1.394150972366333	0.4592055082321167	0	222643.704	223982.00280000002	right
622.2945000000182	226.6236607	221763.5148	32	223.98202469999998	219121.8786	33	True	0	223993.5249	225996.90029999998	left	-0.3220319449901581	1.3089876174926758	0.5475995540618896	0	226619.1948	227513.9036	right
622.1935999999987	230.3882176	225528.07200000001	33	227.5139317	222653.78569999998	34	True	1	227747.2559	229761.71829999998	right	0.3009054660797119	1.3406281471252441	0.5435296297073364	0	230383.91189999998	231112.18649999998	left
689.0285000000149	234.0647869	229204.6407	34	231.1122093	226252.0635	35	True	1	231367.86469999998	233371.37999999998	right	0.3283582925796509	1.3313385248184204	0.5377233028411865	0	234060.4085	234821.82119999998	left
591.4015999999829	237.4417449	232581.5991	35	234.82185139999999	229961.70549999998	36	True	1	234832.93720000001	236845.7445	right	0.25917813181877136	1.3503422737121582	0.5327961444854736	1	237437.14609999998	238220.1162	right
722.6414999999979	240.9741421	236113.99610000002	36	238.22014339999998	233359.9974	37	True	1	238231.4221	240246.22749999998	right	0.23951691389083862	1.3548158407211304	0.53882896900177	1	240968.86899999998	241785.125	right
489.507500000007	244.3271385	239466.99229999998	37	241.7851464	236925.0002	38	True	0	241818.7073	243833.45249999998	left	-0.3571680784225464	1.3094031810760498	0.5478112697601318	1	244322.96	245216.95269999997	left
455.4462000000349	247.7028689	242842.72269999998	38	245.2169755	240356.82940000002	39	True	0	245228.3216	247243.29949999996	left	-0.34611231088638306	1.2841840982437134	0.5495198965072632	1	247698.7457	248582.0328	left
533.3096000000078	251.3567024	246496.5564	39	248.58205519999999	243721.9092	40	True	0	248804.4759	250819.30539999998	right	0.27033764123916626	1.3238972425460815	0.5419539213180542	0	251352.615	252136.1272	left
611.2810999999929	254.7778137	249917.6679	40	252.13614819999998	247276.0022	41	True	1	252147.35619999998	254162.3027	right	0.2763994336128235	1.3463844060897827	0.5366164445877075	0	254773.5838	255445.66419999997	left
334.22040000002016	258.24343369999997	253383.28809999998	41	255.445687	250585.5411	42	True	1	255891.573	257904.6771	left	-0.36908483505249023	1.2821986675262451	0.5499258041381836	1	258238.89750000002	259143.99889999998	left
355.7427000000025	261.5744022	256714.25599999996	42	259.1440216	254283.8758	43	True	1	259199.78299999997	261214.19959999996	left	-0.3329874575138092	1.3000279664993286	0.5410870313644409	1	261569.94229999997	262198.2602	left
378.3140999999596	264.6180025	259757.85660000003	43	262.1982815	257338.1354	44	True	1	262220.6176	264235.4128	left	-0.3537968099117279	1.2885322570800781	0.5443111658096313	1	264613.72689999995	265219.02890000003	left
