RT	_end_tick	_end_time	_original_idx	_start_tick	_start_time	_trial_number	correct	feedback	fix_onset_time	go_time	hemifield	hit_x	hit_y	hit_z	pro	reach_time	start_time	target
444.7375999999931	226.88444819999998	221905.7543	42	224.4092421	219430.54799999998	43	True	0	224420.5632	226435.62129999997	right	0.27624064683914185	1.2698118686676025	0.4568556547164917	0	226880.35889999996	227907.6653	left
600.0402000000176	230.5381735	225559.47939999998	43	227.90768839999998	222928.9944	44	True	0	227919.0147	229933.9937	left	-0.2888861894607544	1.2875382900238037	0.45092618465423584	1	230534.0339	231461.6077	left
378.292300000001	233.8699962	228891.3023	44	231.4616288	226482.9349	45	True	0	231472.94329999998	233487.59999999998	right	0.24484914541244507	1.2848718166351318	0.452695369720459	0	233865.89229999998	234826.7798	left
344.9059999999881	237.2012753	232222.5814	45	234.8268105	229848.1169	46	True	0	234838.10369999998	236852.2883	right	0.26968199014663696	1.2750028371810913	0.45746707916259766	1	237197.19429999997	238191.9349	right
267.1530999999959	240.67936079999998	235700.66689999998	46	238.1919563	233213.2623	47	True	1	238392.074	240406.9491	right	0.23790419101715088	1.2834159135818481	0.45988476276397705	0	240674.1022	241612.6738	left
289.4574000000139	244.3659021	239387.20799999998	47	241.6126981	236634.0043	48	True	1	242059.8087	244072.036	right	0.2652069330215454	1.292424201965332	0.45656073093414307	0	244361.4934	245211.5661	left
388.715600000025	247.8080273	242829.3336	48	245.2115887	240232.8947	49	True	1	245411.18949999998	247415.14179999998	right	0.2576197385787964	1.27774977684021	0.45635437965393066	0	247803.8574	248642.90639999998	left
400.0960999999952	251.5955158	246616.8223	49	248.64293279999998	243664.2387	50	True	0	249169.8754	251191.2028	left	-0.2842981815338135	1.2870885133743286	0.4528214931488037	1	251591.2989	252552.177	left
533.347999999969	255.2494238	250270.73010000002	50	252.5521995	247573.5055	51	True	1	252696.82469999997	254711.9871	right	0.26324599981307983	1.3032842874526978	0.46067380905151367	1	255245.33509999997	256183.9099	right
422.08460000000196	258.63669849999997	253658.0047	51	256.1839384	251205.2449	52	True	0	256195.33639999997	258210.4397	right	0.27732598781585693	1.288090467453003	0.4570070505142212	0	258632.5243	259593.6372	left
555.8078000000096	262.4683521	257489.65889999998	52	259.5936592	254614.9651	53	True	0	259893.5859	261908.38429999998	left	-0.2555979788303375	1.287671446800232	0.4525628089904785	1	262464.1921	263436.1986	left
566.7467000000179	266.0334856	261054.7917	53	263.43622139999997	258457.5274	54	True	1	263447.5708	265462.6383	left	-0.27650225162506104	1.255185604095459	0.45629215240478516	1	266029.385	267023.6061	left
889.3535000000265	269.9322446	264953.5506	54	267.0236293	262044.9354	55	True	0	267034.8583	269038.6104	left	-0.30037617683410645	1.2858350276947021	0.4526634216308594	0	269927.96390000003	270755.3748	right
533.6389000000199	273.3199052	268341.21140000003	55	270.75539679999997	265776.7028	56	True	1	270766.49499999994	272781.6516	left	-0.2716678977012634	1.2887850999832153	0.4544929265975952	0	273315.2905	274331.3003	right
511.54529999999795	276.87298979999997	271894.2963	56	274.33132539999997	269352.6317	57	True	0	274342.6798	276357.3077	left	-0.29218512773513794	1.2804208993911743	0.45223426818847656	1	276868.853	277774.2541	left
466.8520000000135	280.271498	275292.8038	57	277.7742775	272795.58379999996	58	True	0	277785.68439999997	279800.52749999997	left	-0.26986271142959595	1.2941579818725586	0.450703501701355	0	280267.3795	281305.9982	right
433.57689999998547	283.8259922	278847.2987	58	281.3060196	276327.3259	59	True	1	281372.9426	283388.0507	right	0.25380581617355347	1.2841122150421143	0.45608949661254883	1	283821.6276	284860.02129999996	right
433.27639999991516	287.3238933	282345.19920000003	59	284.8600446	279881.3506	60	True	0	284871.30789999996	286886.4661	left	-0.26327061653137207	1.2888678312301636	0.45640039443969727	1	287319.74249999993	288169.625	left
400.2948000000324	290.7893671	285810.673	60	288.169647	283190.9533	61	True	0	288369.7976	290384.7999	left	-0.2726314067840576	1.2724429368972778	0.4503355026245117	1	290785.0947	291734.697	left
488.68660000001546	294.2545387	289275.8448	61	291.7347195	286756.0256	62	True	0	291746.133	293761.48459999997	left	-0.28410017490386963	1.2734159231185913	0.45234155654907227	1	294250.1712	295444.1594	left
378.14689999993425	297.8528743	292874.1802	62	295.4441834	290465.48949999997	63	True	0	295455.43799999997	297470.5778	right	0.2597629427909851	1.2752505540847778	0.4520263671875	1	297848.72469999996	298731.5389	right
611.1988000000129	301.3733263	296394.6327	63	298.731561	293752.8673	64	True	1	298742.84249999997	300757.8488	left	-0.3220001459121704	1.2959316968917847	0.45522820949554443	1	301369.0476	302463.196	left
399.9993999999133	304.8937049	299915.0108	64	302.4632221	297484.528	65	True	1	302474.52349999995	304489.57910000003	right	0.24866020679473877	1.2748523950576782	0.45517587661743164	1	304889.57849999995	305961.75169999996	right
278.0819999999949	308.6694837	303690.7896	65	305.961781	300983.0873	66	True	1	306373.25499999995	308387.10429999995	right	0.2733888626098633	1.2811826467514038	0.45466816425323486	0	308665.18629999994	309604.4435	left
544.6767000000109	312.1910138	307212.3198	66	309.6044645	304625.77040000004	67	True	1	309626.8745	311641.92	left	-0.26641589403152466	1.2977275848388672	0.4503805637359619	1	312186.5967	313424.9618	left
310.9172999999719	315.7784451	310799.7511	67	313.42498459999996	308446.2906	68	True	1	313447.4644	315462.79620000004	right	0.31835371255874634	1.3008968830108643	0.4569716453552246	1	315773.7135	316734.5995	right
377.2778999999864	319.1424929	314163.7986	68	316.7346202	311755.9262	69	True	0	316745.9214	318761.0945	left	-0.2843990921974182	1.2916533946990967	0.45649802684783936	0	319138.3724	320088.70609999995	right
389.2996999999741	322.50839579999996	317529.7021	69	320.0887297	315110.0357	70	True	0	320099.9798	322114.9898	right	0.2805619239807129	1.2857223749160767	0.4559825658798218	0	322504.28949999996	323498.2673	left
433.4658000000054	325.9625957	320983.90160000004	70	323.49829059999996	318519.5965	71	True	1	323509.5662	325524.6235	right	0.2399604320526123	1.2843846082687378	0.45043671131134033	1	325958.0893	326996.74419999996	right
411.3675000000512	329.4494057	324470.71160000004	71	326.99676969999996	322018.0758	72	True	0	327019.38519999996	329033.77359999996	right	0.2455505132675171	1.284623384475708	0.4555901288986206	1	329445.1411	330428.5132	right
344.82539999997243	333.2483325	328269.6386	72	330.4285367	325449.843	73	True	1	330885.7508	332899.1018	left	-0.25444355607032776	1.2833038568496704	0.45596861839294434	0	333243.9272	334215.6956	right
389.2241000000504	336.6352983	331656.6044	73	334.2157205	329237.0266	74	True	0	334226.99159999995	336241.82129999995	right	0.2670701742172241	1.2753411531448364	0.4556320905685425	1	336631.0454	337525.2663	right
501.45290000003297	340.0784601	335099.7664	74	337.5252898	332546.59609999997	75	True	1	337558.9182	339572.80679999996	left	-0.2784661054611206	1.2650563716888428	0.45426225662231445	1	340074.2597	341068.1514	left
367.6789999999455	343.4657249	338487.0308	75	341.068174	336089.48020000005	76	True	0	341079.51529999997	343093.7455	right	0.25499850511550903	1.2702019214630127	0.45079898834228516	1	343461.42449999996	344599.9053	right
289.22489999997197	346.9195722	341940.8784	76	344.5999308	339621.23689999996	77	True	0	344611.4852	346626.1799	right	0.2804303765296936	1.2786914110183716	0.45082342624664307	0	346915.40479999996	347942.8378	left
355.56179999996675	350.328785	345350.0909	77	347.9428599	342964.1661	78	True	0	347954.181	349969.1082	right	0.23622995615005493	1.275519609451294	0.45145606994628906	1	350324.67	351485.7154	right
422.1464000000269	354.3939215	349415.22750000004	78	351.4857379	346507.0441	79	True	0	351954.7958	353967.6418	left	-0.26781076192855835	1.2490662336349487	0.4535543918609619	0	354389.7882	355372.8681	right
366.55489999998827	358.0037326	353025.0386	79	355.3728913	350394.1973	80	True	1	355617.4148	357632.7571	right	0.2521454691886902	1.2908295392990112	0.4539518356323242	1	357999.312		right
