time	message	trial_number
201014.5785	REC_START	27
201014.6092	TRIAL_START 26	27
204073.9631	TRIAL_END 26	27
204073.966	REC_STOP	27
204779.68769999998	REC_START	28
204779.7249	TRIAL_START 27	28
207783.30909999998	TRIAL_END 27	28
207783.3122	REC_STOP	28
208544.5286	REC_START	29
208544.5604	TRIAL_START 28	29
211570.262	TRIAL_END 28	29
211570.26429999998	REC_STOP	29
212331.71099999998	REC_START	30
212331.7425	TRIAL_START 29	30
215169.02980000002	TRIAL_END 29	30
215169.0324	REC_STOP	30
216074.54989999998	REC_START	31
216074.59459999998	TRIAL_START 30	31
219511.79249999998	TRIAL_END 30	31
219511.7951	REC_STOP	31
220305.905	REC_START	32
220305.9367	TRIAL_START 31	32
222643.72369999997	TRIAL_END 31	32
222643.7262	REC_STOP	32
223982.0298	REC_START	33
223982.0618	TRIAL_START 32	33
226619.215	TRIAL_END 32	33
226619.2179	REC_STOP	33
227513.938	REC_START	34
227513.9767	TRIAL_START 33	34
230383.93259999997	TRIAL_END 33	34
230383.93589999998	REC_STOP	34
231112.2158	REC_START	35
231112.2489	TRIAL_START 34	35
234060.443	TRIAL_END 34	35
234060.44799999997	REC_STOP	35
234821.8584	REC_START	36
234821.90209999998	TRIAL_START 35	36
237437.1759	TRIAL_END 35	36
237437.2007	REC_STOP	36
238220.1499	REC_START	37
238220.1928	TRIAL_START 36	37
240968.8947	TRIAL_END 36	37
240968.898	REC_STOP	37
241785.1514	REC_START	38
241785.1828	TRIAL_START 37	38
244322.9869	TRIAL_END 37	38
244322.99109999998	REC_STOP	38
245216.98309999998	REC_START	39
245217.03199999998	TRIAL_START 38	39
247698.76599999997	TRIAL_END 38	39
247698.76839999997	REC_STOP	39
248582.0605	REC_START	40
248582.0919	TRIAL_START 39	40
251352.634	TRIAL_END 39	40
251352.6365	REC_STOP	40
252136.15339999998	REC_START	41
252136.18989999997	TRIAL_START 40	41
254773.6045	TRIAL_END 40	41
254773.60739999998	REC_STOP	41
255445.69269999999	REC_START	42
255445.72509999998	TRIAL_START 41	42
258238.91979999997	TRIAL_END 41	42
258238.9223	REC_STOP	42
259144.0271	REC_START	43
259144.0599	TRIAL_START 42	43
261569.96970000002	TRIAL_END 42	43
261569.9734	REC_STOP	43
262198.28719999996	REC_START	44
262198.3176	TRIAL_START 43	44
264613.7465	TRIAL_END 43	44
264613.74889999995	REC_STOP	44
265219.0564	REC_START	45
265219.08839999995	TRIAL_START 44	45
267645.6482	TRIAL_END 44	45
267645.65089999995	REC_STOP	45
268417.596	REC_START	46
268417.6286	TRIAL_START 45	46
271676.6597	TRIAL_END 45	46
271676.6625	REC_STOP	46
272349.1864	REC_START	47
272349.2274	TRIAL_START 46	47
275120.19749999995	TRIAL_END 46	47
275120.202	REC_STOP	47
275880.9972	REC_START	48
275881.0335	TRIAL_START 47	48
278662.8813	TRIAL_END 47	48
278662.8844	REC_STOP	48
279534.8068	REC_START	49
279534.83749999997	TRIAL_START 48	49
282483.27109999995	TRIAL_END 48	49
282483.27369999996	REC_STOP	49
283199.8948	REC_START	50
283199.9383	TRIAL_START 49	50
286003.91529999994	TRIAL_END 49	50
286003.921	REC_STOP	50
286875.97699999996	REC_START	51
286876.01	TRIAL_START 50	51
289702.1555	TRIAL_END 50	51
289702.15839999996	REC_STOP	51
290407.7571	REC_START	52
290407.78729999997	TRIAL_START 51	52
293878.2999	TRIAL_END 51	52
293878.3023	REC_STOP	52
294461.5117	REC_START	53
294461.5425	TRIAL_START 52	53
297398.8496	TRIAL_END 52	53
297398.8521	REC_STOP	53
297982.1049	REC_START	54
297982.1364	TRIAL_START 53	54
300653.1816	TRIAL_END 53	54
300653.18439999997	REC_STOP	54
301258.40919999994	REC_START	55
301258.44009999995	TRIAL_START 54	55
303973.6216	TRIAL_END 54	55
303973.6248	REC_STOP	55
304634.65479999996	REC_START	56
304634.6861	TRIAL_START 55	56
307194.15349999996	TRIAL_END 55	56
307194.1559	REC_STOP	56
307755.58459999994	REC_START	57
307755.6204	TRIAL_START 56	57
310492.7735	TRIAL_END 56	57
310492.77609999996	REC_STOP	57
311065.141	REC_START	58
311065.1736	TRIAL_START 57	58
314057.92809999996	TRIAL_END 57	58
314057.93069999997	REC_STOP	58
314730.1281	REC_START	59
314730.1597	TRIAL_START 58	59
317356.62529999996	TRIAL_END 58	59
317356.62859999994	REC_STOP	59
318006.5425	REC_START	60
318006.57430000004	TRIAL_START 59	60
320065.7509	TRIAL_END 59	60
320065.7534	REC_STOP	60
321182.81659999996	REC_START	61
321182.84849999996	TRIAL_START 60	61
323942.3502	TRIAL_END 60	61
323942.3532	REC_STOP	61
324459.16	REC_START	62
324459.1924	TRIAL_START 61	62
327240.8734	TRIAL_END 61	62
327240.878	REC_STOP	62
327813.1417	REC_START	63
327813.1737	TRIAL_START 62	63
329840.0474	TRIAL_END 62	63
329840.05	REC_STOP	63
330933.945	REC_START	64
330933.97609999997	TRIAL_START 63	64
333282.73429999995	TRIAL_END 63	64
333282.7375	REC_STOP	64
334199.1805	REC_START	65
334199.211	TRIAL_START 64	65
336759.0368	TRIAL_END 64	65
336759.0394	REC_STOP	65
337408.8939	REC_START	66
337408.925	TRIAL_START 65	66
340112.50769999996	TRIAL_END 65	66
340112.50989999995	REC_STOP	66
340629.5953	REC_START	67
340629.6271	TRIAL_START 66	67
343033.1833	TRIAL_END 66	67
343033.1859	REC_STOP	67
343639.56959999993	REC_START	68
343639.6152	TRIAL_START 67	68
346110.25409999996	TRIAL_END 67	68
346110.25659999996	REC_STOP	68
346760.19550000003	REC_START	69
346760.2283	TRIAL_START 68	69
349252.3786	TRIAL_END 68	69
349252.3811	REC_STOP	69
349869.87489999994	REC_START	70
349869.9201	TRIAL_START 69	70
352696.16809999995	TRIAL_END 69	70
352696.17069999996	REC_STOP	70
353423.9619	REC_START	71
353423.9937	TRIAL_START 70	71
355593.76829999994	TRIAL_END 70	71
355593.7707	REC_STOP	71
356633.61950000003	REC_START	72
356633.6528	TRIAL_START 71	72
359304.23329999996	TRIAL_END 71	72
359304.23589999997	REC_STOP	72
359954.36439999996	REC_START	73
359954.39540000004	TRIAL_START 72	73
362702.69409999996	TRIAL_END 72	73
362702.69659999997	REC_STOP	73
363352.71939999994	REC_START	74
363352.7597	TRIAL_START 73	74
365768.48209999996	TRIAL_END 73	74
365768.486	REC_STOP	74
366673.57239999995	REC_START	75
366673.6041	TRIAL_START 74	75
369533.00889999996	TRIAL_END 74	75
369533.0118	REC_STOP	75
370005.38619999995	REC_START	76
370005.4202	TRIAL_START 75	76
372397.5405	TRIAL_END 75	76
372397.54439999996	REC_STOP	76
372959.51739999995	REC_START	77
372959.5485	TRIAL_START 76	77
375497.22359999997	TRIAL_END 76	77
375497.2266	REC_STOP	77
376047.01019999996	REC_START	78
376047.04219999997	TRIAL_START 77	78
378784.2972	TRIAL_END 77	78
378784.3001	REC_STOP	78
379245.63649999996	REC_START	79
379245.6678	TRIAL_START 78	79
381872.0353	TRIAL_END 78	79
381872.0383	REC_STOP	79
382521.9247	REC_START	80
382521.96699999995	TRIAL_START 79	80
385203.87389999995	TRIAL_END 79	80
385203.87679999997	REC_STOP	80
