RT	_end_tick	_end_time	_original_idx	_start_tick	_start_time	_trial_number	correct	feedback	fix_onset_time	go_time	hemifield	hit_x	hit_y	hit_z	pro	reach_time	start_time	target
22.550600000002305	67.1478715	62163.6758	0	64.98822919999999	60004.0495	1	True	1	65099.6215	67120.9558	left	-0.29899924993515015	1.2612684965133667	0.4509258270263672	1	67143.5064	75350.0172	left
733.3322000000044	78.3650814	73380.8854	1	75.3500401	70365.844	2	True	0	75605.9227	77627.4898	left	-0.2572965621948242	1.2549479007720947	0.4612823724746704	1	78360.822	80225.6247	left
900.8561999999947	83.3738067	78389.61050000001	2	80.2256551	75241.45939999999	3	True	1	80448.1798	82468.6519	right	0.3018178343772888	1.2998714447021484	0.4551740884780884	1	83369.50809999999	84724.1288	right
3298.7805999999982	90.4043228	85420.1271	3	84.72415409999999	79739.9583	4	True	1	85079.8147	87100.8514	right	0.33711135387420654	1.3053339719772339	0.4500044584274292	0	90399.632	92053.83069999999	left
699.9632000000129	94.9805997	89996.4037	4	92.05385299999999	87069.657	5	True	0	92275.3581	94275.91849999999	right	0.298800528049469	1.2786239385604858	0.452734112739563	0	94975.8817	96096.462	left
655.7680000000109	99.04515409999999	94060.95820000001	5	96.096486	91112.2901	6	True	0	96363.34099999999	98384.98009999999	right	0.2888737916946411	1.2713011503219604	0.45475566387176514	1	99040.7481	100472.5533	right
678.1134999999922	103.18799159999999	98203.7957	6	100.47257619999999	95488.3802	7	True	1	100483.95459999998	102505.2803	right	0.25177621841430664	1.2708719968795776	0.45397889614105225	1	103183.39379999999	104315.0007	right
1166.1024000000034	107.7965383	102812.34240000001	7	104.3150239	99330.8278	8	True	0	104604.4084	106625.8658	left	-0.24082103371620178	1.2473403215408325	0.45000195503234863	0	107791.9682	108779.8454	right
900.1130000000121	111.90610769999999	106921.9117	8	108.7798713	103795.6754	9	True	1	108980.00619999999	111001.42959999999	right	0.2748928666114807	1.2509634494781494	0.45453107357025146	0	111901.5426	113266.47679999999	left
733.4610000000102	116.2704874	111286.29119999999	9	113.2665004	108282.3043	10	True	1	113522.49599999998	115532.77729999999	right	0.28162485361099243	1.257550597190857	0.4538763761520386	0	116266.2383	118941.49729999999	left
700.1731999999902	122.0015931	117017.3971	10	118.94151919999999	113957.3231	11	True	1	119275.57929999998	121296.8207	right	0.26750433444976807	1.2504475116729736	0.456744909286499	1	121996.99389999999	123195.20869999999	right
655.028999999995	125.8773768	120893.1809	11	123.19523179999999	118211.036	12	True	0	123206.7483	125217.4123	right	0.2619473934173584	1.2539325952529907	0.45230722427368164	1	125872.44129999999	126749.15899999999	right
2299.7865000000165	131.0862238	126102.0276	12	126.7491833	121764.9871	13	True	1	126771.5195	128781.9778	left	-0.2231900691986084	1.291979432106018	0.45106756687164307	1	131081.7643	133079.87699999998	left
