RT	_end_tick	_end_time	_original_idx	_start_tick	_start_time	_trial_number	correct	feedback	fix_onset_time	go_time	hemifield	hit_x	hit_y	hit_z	pro	reach_time	start_time	target
5020.6967	104.983229	100063.3394	0	97.5925345	92672.6446	1	True	1	97937.02399999999	99958.1411	left	-0.4577004909515381	1.3796234130859375	0.45041942596435547	0	104978.8378	109598.22299999998	right
966.4295000000129	112.82400659999999	107904.11589999999	1	109.5982471	104678.3566	2	True	1	109831.75829999999	111853.1601	right	0.33487236499786377	1.3641427755355835	0.4552185535430908	0	112819.5896	121570.704	left
900.1055000000051	124.7524406	119832.5502	2	121.5707293	116650.8388	3	True	1	121826.635	123847.92749999999	right	0.291689395904541	1.3689645528793335	0.45368659496307373	1	124748.033	128067.7619	right
788.9704999999667	131.1384326	126218.542	3	128.0677832	123147.893	4	True	0	128323.5005	130344.82990000001	right	0.3480793237686157	1.3960908651351929	0.45612049102783203	1	131133.80039999998	135974.5644	right
1233.1978999999992	139.23428719999998	134314.3968	4	135.9745873	131054.6971	5	True	1	135985.7352	137996.73619999998	right	0.4216892719268799	1.3889859914779663	0.4519459009170532	1	139229.93409999998	143616.42620000002	right
1754.519100000005	147.6973669	142777.4764	5	143.6164504	138696.55990000002	6	True	0	143916.5705	145938.4158	right	0.35156434774398804	1.431190013885498	0.4513437747955322	0	147692.9349	152256.85489999998	left
1810.3858000000182	156.4048145	151484.9242	6	152.2568777	147336.9872	7	True	1	152568.2829	154589.5936	left	-0.3448106050491333	1.38121497631073	0.45067262649536133	1	156399.9794	161886.1368	left
1933.2000000000116	165.85566939999998	160935.7788	7	161.886161	156966.2705	8	True	0	161897.4642	163918.2736	right	0.3612328767776489	1.3530142307281494	0.4530700445175171	1	165851.4736	167805.0393	right
1732.875	171.5976763	166677.7856	8	167.8050687	162885.17859999998	9	True	1	167838.7213	169860.5991	left	-0.3351393938064575	1.3942705392837524	0.4518224000930786	0	171593.4741	174780.02419999999	right
921.6946000000171	177.9942305	173074.33990000002	9	174.7800543	169860.1639	10	True	1	175047.2125	177068.3361	right	0.30587100982666016	1.3984341621398926	0.45913171768188477	1	177990.0307	180199.42179999998	right
1198.8607999999658	183.66922309999998	178749.33250000002	10	180.1994449	175279.5543	11	True	0	180455.7271	182466.12840000002	left	-0.2921209931373596	1.3767611980438232	0.451399564743042	0	183664.98919999998	187085.58909999998	right
944.6316000000224	190.30058699999998	185380.69640000002	11	187.085611	182165.7205	12	True	0	187340.96219999998	189351.63179999997	left	-0.28529810905456543	1.374584674835205	0.4558528661727905	0	190296.2634	195570.8157	right
865.9511000000057	198.9296779	194009.7872	12	195.5708467	190650.9566	13	True	1	196047.98889999997	198059.1053	left	-0.32605981826782227	1.362363576889038	0.4566911458969116	1	198925.0564	203522.727	left
933.3471000000136	206.73737559999998	201817.4851	13	203.52275129999998	198602.8609	14	True	1	203789.64239999998	205799.80029999997	right	0.3145536780357361	1.3691283464431763	0.45645201206207275	1	206733.1474	209786.75619999997	right
866.5255000000179	213.19019089999998	208270.3004	14	209.7867782	204866.88770000002	15	True	1	210307.7839	212319.10599999997	right	0.2965503931045532	1.3520764112472534	0.4612222909927368	1	213185.6315	216039.36740000002	right
955.5127999999968	219.3433397	214423.4491	15	216.03938929999998	211119.49899999998	16	True	0	216361.6679	218383.1672	left	-0.30644065141677856	1.3549937009811401	0.45427584648132324	0	219338.68	220981.4657	right
999.077099999995	224.2844753	219364.58479999998	16	220.9814882	216061.5978	17	True	0	221270.5034	223281.0687	right	0.33179527521133423	1.349672555923462	0.4589042663574219	0	224280.1458	226523.5212	left
955.528399999981	229.7494365	224829.5459	17	226.5235425	221603.6519	18	True	0	226768.0993	228789.4931	right	0.2940540313720703	1.3784465789794922	0.4539780616760254	0	229745.02149999997	232087.8233	left
1144.4299000000174	235.6360042	230716.1136	18	232.08784559999998	227167.9551	19	True	1	232465.7675	234486.743	left	-0.36307215690612793	1.3194360733032227	0.4506564140319824	1	235631.1729	237229.879	left
1033.0573999999615	240.58940859999998	235669.5183	19	237.2299024	232310.0119	20	True	0	237530.04619999998	239551.4389	left	-0.3514392375946045	1.3382059335708618	0.45026516914367676	1	240584.49629999997	241905.65899999999	left
1033.4034000000102	245.1091535	240189.2629	20	241.9056841	236985.7935	21	True	0	242050.3386	244071.4399	left	-0.35938793420791626	1.3227791786193848	0.4517565965652466	1	245104.8433	246592.1386	left
710.6938999999838	249.34002999999998	244420.1395	21	246.5921602	241672.2699	22	True	0	246603.5551	248625.1487	right	0.2905135750770569	1.3560469150543213	0.45711493492126465	0	249335.84259999997	250934.6131	left
1555.9118999999773	254.5280889	249608.1982	22	250.9346345	246014.7443	23	True	0	250946.15789999996	252967.6763	left	-0.3135990500450134	1.3515231609344482	0.45061397552490234	0	254523.58819999997	256332.3883	right
1244.4678999999596	260.1246713	255204.78069999997	23	256.3324083	251412.5181	24	True	0	256854.789	258875.8955	left	-0.3661639094352722	1.3388956785202026	0.452986478805542	0	260120.36339999997	262285.1846	right
2698.474799999967	267.354984	262435.0936	24	262.2852081	257365.31760000004	25	True	0	262629.8969	264651.8545	left	-0.3950231671333313	1.3625203371047974	0.4534308910369873	1	267350.3293	268959.2974	left
1088.0597999999882	272.42984659999996	267509.956	25	268.959321	264039.4306	26	True	1	269326.3058	271337.1925	left	-0.36819788813591003	1.3578271865844727	0.45313453674316406	0	272425.2523	274612.9592	right
943.9992999999668	277.9722996	273052.4092	26	274.6129833	269693.0929	27	True	0	275002.002	277023.9317	left	-0.3473266363143921	1.358673095703125	0.4563558101654053	1	277967.931	279855.3806	left
954.9197999999742	282.8921021	277972.2116	27	279.8554036	274935.5135	28	True	0	279910.9678	281932.3706	right	0.30519258975982666	1.3627389669418335	0.45056653022766113	1	282887.2904	285852.5317	right
822.0725999999559	288.9448719	284024.9816	28	285.85255409999996	280932.6636	29	True	1	286097.1494	288118.57320000004	right	0.28222739696502686	1.3352482318878174	0.45134735107421875	0	288940.6458	290927.7409	left
1077.8572999999742	294.0428108	289122.9202	29	290.9277636	286007.87309999997	30	True	1	290939.189	292960.4889	left	-0.3751278817653656	1.3261330127716064	0.4507482051849365	0	294038.34619999997	296358.78020000004	right
1089.0606999999727	299.4846035	294564.7131	30	296.3588021	291438.9119	31	True	0	296370.2566	298391.3018	right	0.26821011304855347	1.3664813041687012	0.455349326133728	1	299480.3625	301156.6884	right
1133.10970000003	304.6712397	299751.34910000005	31	301.15671679999997	296236.8263	32	True	1	301512.4204	303533.8659	right	0.331085205078125	1.353773832321167	0.45938217639923096	1	304666.9756	306420.20769999997	right
888.820800000045	309.3804717	304460.5815	32	306.4202309	301500.3409	33	True	0	306475.9008	308487.12919999997	right	0.32013946771621704	1.3499395847320557	0.4526585340499878	1	309375.95	311951.5174	right
777.1479999999865	315.0213316	310101.4411	33	311.9515392	307031.64900000003	34	True	1	312218.772	314239.9352	right	0.3307257294654846	1.356238603591919	0.45898640155792236	1	315017.0832	316538.7945	right
910.9356000000262	319.49762899999996	314577.7387	34	316.538817	311618.9265	35	True	0	316561.13879999996	318582.5536	left	-0.3318532705307007	1.3210642337799072	0.4542924165725708	0	319493.4892	321424.74519999995	right
821.952500000014	324.2732501	319353.36	35	321.4247703	316504.87980000005	36	True	1	321436.1288	323447.084	right	0.2965279221534729	1.3542227745056152	0.45237576961517334	0	324269.0365	326556.597	left
866.6036999999778	329.4603288	324540.4383	36	326.5566235	321636.73319999996	37	True	0	326567.8368	328589.1592	right	0.30922526121139526	1.3462003469467163	0.4569629430770874	1	329455.7629	331409.29449999996	right
